OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
Swaziland,Swazi,42.5,mar-69,Themba N. Mashuka,Mbabane,621,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['miss_swaziland', 'Miss Swaziland', 'Miss_Swaziland', 'miss swaziland']",http://dbpedia.org/resource/Miss_Swaziland,0,0
Swaziland,Swazi,43.5,apr-69,Themba N. Mashuka,Mbabane,622,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Swaziland Airlink', 'Swaziland_Airlink', 'swaziland airlink', 'swaziland_airlink']",http://dbpedia.org/resource/Swaziland_Airlink,0,0
Swaziland,Swazi,44.5,mag-69,Themba N. Mashuka,Mbabane,623,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Big_Bend,_Swaziland', 'Big Bend, Swaziland', 'big bend, swaziland', 'big_bend,_swaziland']","http://dbpedia.org/resource/Big_Bend,_Swaziland",0,0
Swaziland,Swazi,45.5,giu-69,Themba N. Mashuka,Mbabane,624,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Russia-Swaziland_relations', 'russia-swaziland relations', 'Russia- Swaziland relations', 'russia- swaziland relations', 'Russia-Swaziland relations', 'russia-swaziland_relations']",http://dbpedia.org/resource/Russia-Swaziland_relations,0,0
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['hosea (swaziland)', 'hosea_(swaziland)', 'Hosea_(Swaziland)', 'Hosea (Swaziland)', 'Hosea ( Swaziland)', 'hosea ( swaziland)']",http://dbpedia.org/resource/Hosea_(Swaziland),1,0
Swaziland,English,37.5,ott-68,Themba N. Mashuka,Mbabane,616,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['swaziland', 'Swaziland']",http://dbpedia.org/resource/Swaziland,0,1
Swaziland,English,38.5,nov-68,Themba N. Mashuka,Mbabane,617,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gege ( swaziland)', 'gege (swaziland)', 'Gege_(Swaziland)', 'gege_(swaziland)', 'Gege (Swaziland)', 'Gege ( Swaziland)']",http://dbpedia.org/resource/Gege_(Swaziland),0,0
Swaziland,English,39.5,dic-68,Themba N. Mashuka,Mbabane,618,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Swaziland- United States relations', 'swaziland-united states relations', 'swaziland-united_states_relations', 'Swaziland-United States relations', 'swaziland- united states relations', 'Swaziland-United_States_relations']",http://dbpedia.org/resource/Swaziland-United_States_relations,0,0
Swaziland,English,40.5,gen-69,Themba N. Mashuka,Mbabane,619,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Manzini,_Swaziland', 'manzini, swaziland', 'Manzini, Swaziland', 'manzini,_swaziland']","http://dbpedia.org/resource/Manzini,_Swaziland",0,0
Swaziland,English,41.5,feb-69,Themba N. Mashuka,Mbabane,620,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mahamba, swaziland', 'Mahamba,_Swaziland', 'Mahamba, Swaziland', 'mahamba,_swaziland']","http://dbpedia.org/resource/Mahamba,_Swaziland",0,0
Swaziland,English,42.5,mar-69,Themba N. Mashuka,Mbabane,621,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['miss_swaziland', 'Miss Swaziland', 'Miss_Swaziland', 'miss swaziland']",http://dbpedia.org/resource/Miss_Swaziland,0,0
Swaziland,English,43.5,apr-69,Themba N. Mashuka,Mbabane,622,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Swaziland Airlink', 'Swaziland_Airlink', 'swaziland airlink', 'swaziland_airlink']",http://dbpedia.org/resource/Swaziland_Airlink,0,0
Swaziland,English,44.5,mag-69,Themba N. Mashuka,Mbabane,623,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Big_Bend,_Swaziland', 'Big Bend, Swaziland', 'big bend, swaziland', 'big_bend,_swaziland']","http://dbpedia.org/resource/Big_Bend,_Swaziland",0,0
Swaziland,English,45.5,giu-69,Themba N. Mashuka,Mbabane,624,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Russia-Swaziland_relations', 'russia-swaziland relations', 'Russia- Swaziland relations', 'russia- swaziland relations', 'Russia-Swaziland relations', 'russia-swaziland_relations']",http://dbpedia.org/resource/Russia-Swaziland_relations,0,0
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tanzania', 'tanzania']",http://dbpedia.org/resource/Tanzania,1,1
Tanzania,Swahili,147.9,gen-62,Daniel N. Yona,Dar es Salaam,1.720,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['daa_(tanzania)', 'Daa (Tanzania)', 'Daa ( Tanzania)', 'daa (tanzania)', 'Daa_(Tanzania)', 'daa ( tanzania)']",http://dbpedia.org/resource/Daa_(Tanzania),0,0
Tanzania,Swahili,148.9,feb-62,Daniel N. Yona,Dar es Salaam,1.721,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['tanzania-uganda_relations', 'tanzania-uganda relations', 'Tanzania-Uganda relations', 'Tanzania-Uganda_relations', 'Tanzania- Uganda relations', 'tanzania- uganda relations']",http://dbpedia.org/resource/Tanzania-Uganda_relations,0,0
Tanzania,Swahili,149.9,mar-62,Daniel N. Yona,Dar es Salaam,1.722,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tanzania- Zambia relations', 'tanzania- zambia relations', 'Tanzania-Zambia relations', 'Tanzania-Zambia_relations', 'tanzania-zambia_relations', 'tanzania-zambia relations']",http://dbpedia.org/resource/Tanzania-Zambia_relations,0,0
Tanzania,Swahili,150.9,apr-62,Daniel N. Yona,Dar es Salaam,1.723,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Exim Bank ( Tanzania)', 'Exim_Bank_(Tanzania)', 'exim bank ( tanzania)', 'exim_bank_(tanzania)', 'Exim Bank (Tanzania)', 'exim bank (tanzania)']",http://dbpedia.org/resource/Exim_Bank_(Tanzania),0,0
Tanzania,Swahili,151.9,mag-62,Daniel N. Yona,Dar es Salaam,1.724,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National Stadium (Tanzania)', 'national stadium (tanzania)', 'national stadium ( tanzania)', 'National Stadium ( Tanzania)', 'national_stadium_(tanzania)', 'National_Stadium_(Tanzania)']",http://dbpedia.org/resource/National_Stadium_(Tanzania),0,0
Tanzania,Swahili,152.9,giu-62,Daniel N. Yona,Dar es Salaam,1.725,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['amana bank (tanzania)', 'Amana Bank (Tanzania)', 'amana_bank_(tanzania)', 'Amana Bank ( Tanzania)', 'amana bank ( tanzania)', 'Amana_Bank_(Tanzania)']",http://dbpedia.org/resource/Amana_Bank_(Tanzania),0,0
Tanzania,Swahili,153.9,lug-62,Daniel N. Yona,Dar es Salaam,1.726,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National Assembly (Tanzania)', 'national_assembly_(tanzania)', 'national assembly ( tanzania)', 'National Assembly ( Tanzania)', 'national assembly (tanzania)', 'National_Assembly_(Tanzania)']",http://dbpedia.org/resource/National_Assembly_(Tanzania),0,0
Tanzania,Swahili,154.9,ago-62,Daniel N. Yona,Dar es Salaam,1.727,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['tanzania- vietnam relations', 'tanzania-vietnam_relations', 'Tanzania-Vietnam_relations', 'tanzania-vietnam relations', 'Tanzania-Vietnam relations', 'Tanzania- Vietnam relations']",http://dbpedia.org/resource/Tanzania-Vietnam_relations,0,0
Tanzania,Swahili,155.9,set-62,Daniel N. Yona,Dar es Salaam,1.728,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Eagle Air ( Tanzania)', 'eagle air ( tanzania)', 'eagle_air_(tanzania)', 'eagle air (tanzania)', 'Eagle_Air_(Tanzania)', 'Eagle Air (Tanzania)']",http://dbpedia.org/resource/Eagle_Air_(Tanzania),0,0
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tanzania', 'tanzania']",http://dbpedia.org/resource/Tanzania,1,1
Tanzania,English,147.9,gen-62,Daniel N. Yona,Dar es Salaam,1.720,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['daa_(tanzania)', 'Daa (Tanzania)', 'Daa ( Tanzania)', 'daa (tanzania)', 'Daa_(Tanzania)', 'daa ( tanzania)']",http://dbpedia.org/resource/Daa_(Tanzania),0,0
Tanzania,English,148.9,feb-62,Daniel N. Yona,Dar es Salaam,1.721,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['tanzania-uganda_relations', 'tanzania-uganda relations', 'Tanzania-Uganda relations', 'Tanzania-Uganda_relations', 'Tanzania- Uganda relations', 'tanzania- uganda relations']",http://dbpedia.org/resource/Tanzania-Uganda_relations,0,0
Tanzania,English,149.9,mar-62,Daniel N. Yona,Dar es Salaam,1.722,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tanzania- Zambia relations', 'tanzania- zambia relations', 'Tanzania-Zambia relations', 'Tanzania-Zambia_relations', 'tanzania-zambia_relations', 'tanzania-zambia relations']",http://dbpedia.org/resource/Tanzania-Zambia_relations,0,0
Tanzania,English,150.9,apr-62,Daniel N. Yona,Dar es Salaam,1.723,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Exim Bank ( Tanzania)', 'Exim_Bank_(Tanzania)', 'exim bank ( tanzania)', 'exim_bank_(tanzania)', 'Exim Bank (Tanzania)', 'exim bank (tanzania)']",http://dbpedia.org/resource/Exim_Bank_(Tanzania),0,0
Tanzania,English,151.9,mag-62,Daniel N. Yona,Dar es Salaam,1.724,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National Stadium (Tanzania)', 'national stadium (tanzania)', 'national stadium ( tanzania)', 'National Stadium ( Tanzania)', 'national_stadium_(tanzania)', 'National_Stadium_(Tanzania)']",http://dbpedia.org/resource/National_Stadium_(Tanzania),0,0
Tanzania,English,152.9,giu-62,Daniel N. Yona,Dar es Salaam,1.725,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['amana bank (tanzania)', 'Amana Bank (Tanzania)', 'amana_bank_(tanzania)', 'Amana Bank ( Tanzania)', 'amana bank ( tanzania)', 'Amana_Bank_(Tanzania)']",http://dbpedia.org/resource/Amana_Bank_(Tanzania),0,0
Tanzania,English,153.9,lug-62,Daniel N. Yona,Dar es Salaam,1.726,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National Assembly (Tanzania)', 'national_assembly_(tanzania)', 'national assembly ( tanzania)', 'National Assembly ( Tanzania)', 'national assembly (tanzania)', 'National_Assembly_(Tanzania)']",http://dbpedia.org/resource/National_Assembly_(Tanzania),0,0
Tanzania,English,154.9,ago-62,Daniel N. Yona,Dar es Salaam,1.727,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['tanzania- vietnam relations', 'tanzania-vietnam_relations', 'Tanzania-Vietnam_relations', 'tanzania-vietnam relations', 'Tanzania-Vietnam relations', 'Tanzania- Vietnam relations']",http://dbpedia.org/resource/Tanzania-Vietnam_relations,0,0
Tanzania,English,155.9,set-62,Daniel N. Yona,Dar es Salaam,1.728,Tansanian shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Eagle Air ( Tanzania)', 'eagle air ( tanzania)', 'eagle_air_(tanzania)', 'eagle air (tanzania)', 'Eagle_Air_(Tanzania)', 'Eagle Air (Tanzania)']",http://dbpedia.org/resource/Eagle_Air_(Tanzania),0,0
Togo,French,54.3,apr-60,Barry Moussa Barque,Lome,793,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['togo, saskatchewan', 'Togo, Saskatchewan', 'togo,_saskatchewan', 'Togo,_Saskatchewan']","http://dbpedia.org/resource/Togo,_Saskatchewan",1,0
Togo,French,55.3,mag-60,Barry Moussa Barque,Lome,794,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Togo,_Texas', 'Togo, Texas', 'togo, texas', 'togo,_texas']","http://dbpedia.org/resource/Togo,_Texas",0,0
Togo,French,56.3,giu-60,Barry Moussa Barque,Lome,795,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['togo', 'Togo']",http://dbpedia.org/resource/Togo,0,1
Togo,French,57.3,lug-60,Barry Moussa Barque,Lome,796,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['togo', 'TOGO']",http://dbpedia.org/resource/TOGO,0,0
Togo,French,58.3,ago-60,Barry Moussa Barque,Lome,797,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kara_river_(togo)', 'Kara River (Togo)', 'kara river ( togo)', 'kara river (togo)', 'Kara River ( Togo)', 'Kara_River_(Togo)']",http://dbpedia.org/resource/Kara_River_(Togo),0,0
Togo,French,59.3,set-60,Barry Moussa Barque,Lome,798,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Rainbow Alliance ( Togo)', 'rainbow_alliance_(togo)', 'Rainbow Alliance (Togo)', 'rainbow alliance (togo)', 'rainbow alliance ( togo)', 'Rainbow_Alliance_(Togo)']",http://dbpedia.org/resource/Rainbow_Alliance_(Togo),0,0
Togo,French,60.3,ott-60,Barry Moussa Barque,Lome,799,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Togo,_Minnesota', 'Togo, Minnesota', 'togo,_minnesota', 'togo, minnesota']","http://dbpedia.org/resource/Togo,_Minnesota",0,0
Togo,French,61.3,nov-60,Barry Moussa Barque,Lome,800,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['togo-united states relations', 'Togo-United_States_relations', 'Togo-United States relations', 'togo- united states relations', 'togo-united_states_relations', 'Togo- United States relations']",http://dbpedia.org/resource/Togo-United_States_relations,0,0
Togo,French,62.3,dic-60,Barry Moussa Barque,Lome,801,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Fono, Togo', 'Fono,_Togo', 'fono, togo', 'fono,_togo']","http://dbpedia.org/resource/Fono,_Togo",0,0
Togo,French,63.3,gen-61,Barry Moussa Barque,Lome,802,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kalanga, togo', 'Kalanga,_Togo', 'kalanga,_togo', 'Kalanga, Togo']","http://dbpedia.org/resource/Kalanga,_Togo",0,0
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['monoprix ( tunisia)', 'Monoprix (Tunisia)', 'Monoprix_(Tunisia)', 'Monoprix ( Tunisia)', 'monoprix (tunisia)', 'monoprix_(tunisia)']",http://dbpedia.org/resource/Monoprix_(Tunisia),1,0
Tunisia,Arabic,207,apr-56,Mohamed El Beji Hamda,Tunis,3.31,Dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Musti (Tunisia)', 'musti_(tunisia)', 'musti (tunisia)', 'musti ( tunisia)', 'Musti_(Tunisia)', 'Musti ( Tunisia)']",http://dbpedia.org/resource/Musti_(Tunisia),0,0
Tunisia,Arabic,208,mag-56,Mohamed El Beji Hamda,Tunis,4.31,Dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['zama_(tunisia)', 'zama ( tunisia)', 'zama (tunisia)', 'Zama (Tunisia)', 'Zama_(Tunisia)', 'Zama ( Tunisia)']",http://dbpedia.org/resource/Zama_(Tunisia),0,0
Tunisia,Arabic,209,giu-56,Mohamed El Beji Hamda,Tunis,5.31,Dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Troika ( Tunisia)', 'Troika_(Tunisia)', 'troika_(tunisia)', 'Troika (Tunisia)', 'troika (tunisia)', 'troika ( tunisia)']",http://dbpedia.org/resource/Troika_(Tunisia),0,0
Tunisia,Arabic,210,lug-56,Mohamed El Beji Hamda,Tunis,6.31,Dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['vaga ( tunisia)', 'Vaga (Tunisia)', 'vaga_(tunisia)', 'Vaga_(Tunisia)', 'vaga (tunisia)', 'Vaga ( Tunisia)']",http://dbpedia.org/resource/Vaga_(Tunisia),0,0
Tunisia,Arabic,211,ago-56,Mohamed El Beji Hamda,Tunis,7.31,Dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tunisia-Turkey_relations', 'tunisia-turkey_relations', 'tunisia- turkey relations', 'tunisia-turkey relations', 'Tunisia- Turkey relations', 'Tunisia-Turkey relations']",http://dbpedia.org/resource/Tunisia-Turkey_relations,0,0
Tunisia,Arabic,212,set-56,Mohamed El Beji Hamda,Tunis,8.31,Dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tunisia', 'tunisia']",http://dbpedia.org/resource/Tunisia,0,1
Tunisia,Arabic,213,ott-56,Mohamed El Beji Hamda,Tunis,9.31,Dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Democratic_Party_(Tunisia)', 'Democratic Party (Tunisia)', 'democratic party (tunisia)', 'Democratic Party ( Tunisia)', 'democratic_party_(tunisia)', 'democratic party ( tunisia)']",http://dbpedia.org/resource/Democratic_Party_(Tunisia),0,0
