OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,url entities,labels,dbo:capital,dbo:language,dbo:currency,labels url
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Midas_Mbabane_City_F.C.', ['midas mbabane city f.c.', 'midas_mbabane_city_f.c.', 'Midas_Mbabane_City_F.C.', 'Midas Mbabane City F. C.', 'midas mbabane city f. c.', 'Midas Mbabane City F.C.'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar_es_Salaam', ['dar_es_salaam', 'dar es salaam', 'Dar es Salaam', 'Dar_es_Salaam'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Africa/Dar_es_Salaam', ['africa/dar es salaam', 'africa/dar_es_salaam', 'Africa/Dar_es_Salaam', 'Africa/ Dar es Salaam', 'Africa/Dar es Salaam', 'africa/ dar es salaam'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"(""http://dbpedia.org/resource/Dar_as-Sa'd"", [""Dar as- Sa'd"", ""dar as- sa'd"", ""dar as-sa'd"", ""dar_as-sa'd"", ""Dar_as-Sa'd"", ""Dar as-Sa'd""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Om-Dar-B-Dar', ['om-dar-b-dar', 'om- dar- b- dar', 'Om- Dar- B- Dar', 'Om-Dar-B-Dar'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Dask', ['Dar-e_Dask', 'dar-e_dask', 'Dar-e Dask', 'dar-e dask'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Di-Dar', ['Di- Dar', 'di- dar', 'Di-Dar', 'di-dar'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-Naim', ['Dar-Naim', 'Dar- Naim', 'dar- naim', 'dar-naim'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-Salama', ['dar- salama', 'Dar- Salama', 'Dar-Salama', 'dar-salama'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Maku', ['Dar-e Maku', 'dar-e_maku', 'Dar-e_Maku', 'dar-e maku'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Kirby_Dar_Dar', ['kirby_dar_dar', 'Kirby Dar Dar', 'Kirby_Dar_Dar', 'kirby dar dar'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Kalat', ['Dar-e Kalat', 'dar-e kalat', 'dar-e_kalat', 'Dar-e_Kalat'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Fizguiyeh', ['Dar-e Fizguiyeh', 'dar-e_fizguiyeh', 'dar-e fizguiyeh', 'Dar-e_Fizguiyeh'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,Swahili,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Nadun', ['dar-e_nadun', 'Dar-e Nadun', 'Dar-e_Nadun', 'dar-e nadun'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar_es_Salaam', ['dar_es_salaam', 'dar es salaam', 'Dar es Salaam', 'Dar_es_Salaam'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Africa/Dar_es_Salaam', ['africa/dar es salaam', 'africa/dar_es_salaam', 'Africa/Dar_es_Salaam', 'Africa/ Dar es Salaam', 'Africa/Dar es Salaam', 'africa/ dar es salaam'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"(""http://dbpedia.org/resource/Dar_as-Sa'd"", [""Dar as- Sa'd"", ""dar as- sa'd"", ""dar as-sa'd"", ""dar_as-sa'd"", ""Dar_as-Sa'd"", ""Dar as-Sa'd""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Om-Dar-B-Dar', ['om-dar-b-dar', 'om- dar- b- dar', 'Om- Dar- B- Dar', 'Om-Dar-B-Dar'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Dask', ['Dar-e_Dask', 'dar-e_dask', 'Dar-e Dask', 'dar-e dask'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Di-Dar', ['Di- Dar', 'di- dar', 'Di-Dar', 'di-dar'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-Naim', ['Dar-Naim', 'Dar- Naim', 'dar- naim', 'dar-naim'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-Salama', ['dar- salama', 'Dar- Salama', 'Dar-Salama', 'dar-salama'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Maku', ['Dar-e Maku', 'dar-e_maku', 'Dar-e_Maku', 'dar-e maku'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Kirby_Dar_Dar', ['kirby_dar_dar', 'Kirby Dar Dar', 'Kirby_Dar_Dar', 'kirby dar dar'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Kalat', ['Dar-e Kalat', 'dar-e kalat', 'dar-e_kalat', 'Dar-e_Kalat'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Fizguiyeh', ['Dar-e Fizguiyeh', 'dar-e_fizguiyeh', 'dar-e fizguiyeh', 'Dar-e_Fizguiyeh'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tanzania,English,146.9,dic-61,Daniel N. Yona,Dar es Salaam,1.719,Tansanian shilling,"('http://dbpedia.org/resource/Dar-e_Nadun', ['dar-e_nadun', 'Dar-e Nadun', 'Dar-e_Nadun', 'dar-e nadun'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Togo,French,54.3,apr-60,Barry Moussa Barque,Lome,793,CFA franc,"('http://dbpedia.org/resource/Africa/Lome', ['africa/lome', 'Africa/Lome', 'Africa/ Lome', 'africa/ lome'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Togo,French,54.3,apr-60,Barry Moussa Barque,Lome,793,CFA franc,"('http://dbpedia.org/resource/Lome,_Idrija', ['Lome,_Idrija', 'lome, idrija', 'Lome, Idrija', 'lome,_idrija'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Togo,French,54.3,apr-60,Barry Moussa Barque,Lome,793,CFA franc,"('http://dbpedia.org/resource/Lome', ['lome', 'Lome'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Togo,French,54.3,apr-60,Barry Moussa Barque,Lome,793,CFA franc,"('http://dbpedia.org/resource/Lome_(woreda)', ['lome_(woreda)', 'lome (woreda)', 'Lome (woreda)', 'Lome_(woreda)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Togo,French,54.3,apr-60,Barry Moussa Barque,Lome,793,CFA franc,"(""http://dbpedia.org/resource/Lome_Fa'atau"", [""Lome_Fa'atau"", ""Lome Fa'atau"", ""lome fa'atau"", ""lome_fa'atau""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Togo,French,54.3,apr-60,Barry Moussa Barque,Lome,793,CFA franc,"('http://dbpedia.org/resource/Sporting_Club_Lome', ['sporting_club_lome', 'Sporting Club Lome', 'sporting club lome', 'Sporting_Club_Lome'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Togo,French,54.3,apr-60,Barry Moussa Barque,Lome,793,CFA franc,"('http://dbpedia.org/resource/Dupuy_de_Lome_(disambiguation)', ['dupuy de lome (disambiguation)', 'Dupuy_de_Lome_(disambiguation)', 'dupuy_de_lome_(disambiguation)', 'Dupuy de Lome (disambiguation)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Tunis', ['tunis', 'Tunis'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/TUNIS', ['tunis', 'TUNIS'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Africa/Tunis', ['Africa/ Tunis', 'africa/ tunis', 'africa/tunis', 'Africa/Tunis'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Lafayette_(Tunis)', ['Lafayette_(Tunis)', 'lafayette (tunis)', 'Lafayette (Tunis)', 'lafayette ( tunis)', 'Lafayette ( Tunis)', 'lafayette_(tunis)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Tunis-Socialiste', ['Tunis-Socialiste', 'tunis-socialiste', 'Tunis- Socialiste', 'tunis- socialiste'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Tunis,_Ontario', ['Tunis,_Ontario', 'tunis,_ontario', 'Tunis, Ontario', 'tunis, ontario'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Hotel_Majestic_(Tunis)', ['Hotel Majestic ( Tunis)', 'Hotel Majestic (Tunis)', 'Hotel_Majestic_(Tunis)', 'hotel majestic (tunis)', 'hotel_majestic_(tunis)', 'hotel majestic ( tunis)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Tunis–Carthage_International_Airport', ['Tunis–Carthage International Airport', 'tunis–carthage international airport', 'tunis– carthage international airport', 'tunis–carthage_international_airport', 'Tunis–Carthage_International_Airport', 'Tunis– Carthage International Airport'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Avenue_Mohammed_V_(Tunis)', ['Avenue_Mohammed_V_(Tunis)', 'avenue mohammed v (tunis)', 'avenue_mohammed_v_(tunis)', 'avenue mohammed v ( tunis)', 'Avenue Mohammed V (Tunis)', 'Avenue Mohammed V ( Tunis)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Tunisia,Arabic,206,mar-56,Mohamed El Beji Hamda,Tunis,2.31,Dinar,"('http://dbpedia.org/resource/Tunis_Open', ['Tunis_Open', 'tunis_open', 'tunis open', 'Tunis Open'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Uganda,Swahili,133.9,ott-62,Jehoash Mayanja-Nkangi,Kampela,1.589,Uganda shilling,"('http://dbpedia.org/resource/Bweupe_Kampela', ['Bweupe Kampela', 'bweupe_kampela', 'Bweupe_Kampela', 'bweupe kampela'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Uganda,Swahili,133.9,ott-62,Jehoash Mayanja-Nkangi,Kampela,1.589,Uganda shilling,"('http://dbpedia.org/resource/Power_Dynamos_F.C.__Bweupe_Kampela__1', ['Power Dynamos F. C. Bweupe Kampela 1', 'Power_Dynamos_F.C.__Bweupe_Kampela__1', 'power dynamos f.c. bweupe kampela 1', 'power dynamos f. c. bweupe kampela 1', 'power_dynamos_f.c.__bweupe_kampela__1', 'Power Dynamos F.C. Bweupe Kampela 1'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Uganda,English,133.9,ott-62,Jehoash Mayanja-Nkangi,Kampela,1.589,Uganda shilling,"('http://dbpedia.org/resource/Bweupe_Kampela', ['Bweupe Kampela', 'bweupe_kampela', 'Bweupe_Kampela', 'bweupe kampela'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Uganda,English,133.9,ott-62,Jehoash Mayanja-Nkangi,Kampela,1.589,Uganda shilling,"('http://dbpedia.org/resource/Power_Dynamos_F.C.__Bweupe_Kampela__1', ['Power Dynamos F. C. Bweupe Kampela 1', 'Power_Dynamos_F.C.__Bweupe_Kampela__1', 'power dynamos f.c. bweupe kampela 1', 'power dynamos f. c. bweupe kampela 1', 'power_dynamos_f.c.__bweupe_kampela__1', 'Power Dynamos F.C. Bweupe Kampela 1'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Africa/Lusaka', ['africa/ lusaka', 'Africa/ Lusaka', 'africa/lusaka', 'Africa/Lusaka'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Lusaka', ['lusaka', 'Lusaka'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Woodlands_Stadium_(Lusaka)', ['Woodlands Stadium (Lusaka)', 'woodlands_stadium_(lusaka)', 'woodlands stadium (lusaka)', 'Woodlands Stadium ( Lusaka)', 'Woodlands_Stadium_(Lusaka)', 'woodlands stadium ( lusaka)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Lusaka–Livingstone_road', ['Lusaka–Livingstone_road', 'lusaka– livingstone road', 'lusaka–livingstone road', 'Lusaka–Livingstone road', 'lusaka–livingstone_road', 'Lusaka– Livingstone road'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Chilanga_(Lusaka),_Zambia', ['chilanga (lusaka), zambia', 'chilanga ( lusaka), zambia', 'chilanga_(lusaka),_zambia', 'Chilanga ( Lusaka), Zambia', 'Chilanga (Lusaka), Zambia', 'Chilanga_(Lusaka),_Zambia'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Ridgeway,_Lusaka', ['ridgeway, lusaka', 'ridgeway,_lusaka', 'Ridgeway,_Lusaka', 'Ridgeway, Lusaka'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Matero,_Lusaka', ['Matero, Lusaka', 'matero, lusaka', 'Matero,_Lusaka', 'matero,_lusaka'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Lusaka_District', ['Lusaka_District', 'lusaka district', 'lusaka_district', 'Lusaka District'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Lusaka_Province', ['lusaka province', 'Lusaka_Province', 'Lusaka Province', 'lusaka_province'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambia,English,363.5,ott-64,Ronald Damson Siame Penza,Lusaka,3.885,Zambian Kwacha,"('http://dbpedia.org/resource/Lusaka_Declaration', ['Lusaka_Declaration', 'lusaka_declaration', 'lusaka declaration', 'Lusaka Declaration'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Zambabwe,English,261.3,set-80,Herbert Murerwa,Harare,2.863,Zambabe dollar,"('http://dbpedia.org/resource/Africa/Harare', ['Africa/Harare', 'africa/harare', 'Africa/ Harare', 'africa/ harare'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
